date,temperature,precipitation,wind_speed,radiation,next_day_temp,will_rain
2019-04-07,9.7,6.1,16.6,8.42,9.4,1
2019-04-08,9.4,1.5,7.9,9.66,9.0,1
2019-04-09,9.0,7.2,21.6,5.32,7.2,0
2019-04-10,7.2,0.0,26.0,19.04,5.9,0
2019-04-11,5.9,0.0,19.6,18.01,5.3,0
2019-04-12,5.3,0.1,14.8,10.25,4.6,1
2019-04-13,4.6,1.4,18.4,16.38,4.5,0
2019-04-14,4.5,0.0,20.5,13.84,7.7,0
2019-04-15,7.7,0.0,26.3,21.09,10.2,0
2019-04-16,10.2,0.3,10.9,9.75,10.8,0
2019-04-17,10.8,0.0,15.9,19.78,12.8,0
2019-04-18,12.8,0.0,20.4,20.04,13.9,0
2019-04-19,13.9,0.0,16.1,22.53,13.9,0
2019-04-20,13.9,0.0,12.0,23.02,13.2,0
2019-04-21,13.2,0.0,14.8,23.56,14.4,0
2019-04-22,14.4,0.0,18.2,22.99,14.0,0
2019-04-23,14.0,0.1,19.1,19.81,12.5,1
2019-04-24,12.5,5.3,29.6,17.62,11.4,1
2019-04-25,11.4,4.4,26.9,16.3,10.7,0
2019-04-26,10.7,1.0,31.3,16.51,9.6,0
2019-04-27,9.6,0.4,41.8,11.76,10.1,1
2019-04-28,10.1,1.7,24.2,11.86,9.1,0
2019-04-29,9.1,0.0,14.2,11.75,9.8,0
2019-04-30,9.8,0.0,10.7,19.0,11.2,0
2019-05-01,11.2,0.2,12.6,14.26,11.4,1
2019-05-02,11.4,7.2,20.9,17.6,9.2,1
2019-05-03,9.2,1.6,19.1,13.55,7.4,1
2019-05-04,7.4,1.1,30.3,21.95,7.5,0
2019-05-05,7.5,0.3,19.1,13.58,8.3,0
2019-05-06,8.3,0.3,17.7,12.5,10.1,0
2019-05-07,10.1,0.5,16.3,17.17,10.8,1
2019-05-08,10.8,12.4,30.5,12.43,10.7,1
2019-05-09,10.7,6.3,15.6,16.19,10.1,1
2019-05-10,10.1,2.0,8.4,19.52,9.9,1
2019-05-11,9.9,3.0,19.0,19.3,9.8,0
2019-05-12,9.8,0.0,15.5,20.61,10.0,0
2019-05-13,10.0,0.0,18.4,26.63,11.0,0
2019-05-14,11.0,0.0,19.2,27.09,11.9,0
2019-05-15,11.9,0.0,15.7,26.16,11.5,0
2019-05-16,11.5,0.0,24.6,26.42,11.4,1
2019-05-17,11.4,1.8,22.4,6.63,12.7,0
2019-05-18,12.7,0.5,7.6,15.29,12.7,0
2019-05-19,12.7,0.7,10.4,9.73,14.7,0
2019-05-20,14.7,0.5,12.4,21.09,14.2,0
2019-05-21,14.2,0.0,17.8,23.36,14.0,0
2019-05-22,14.0,0.0,17.7,18.47,15.2,0
2019-05-23,15.2,0.0,18.7,24.27,15.8,0
2019-05-24,15.8,0.6,16.6,20.97,17.1,0
2019-05-25,17.1,0.9,16.8,22.13,16.5,1
2019-05-26,16.5,1.8,26.8,14.25,13.5,0
2019-05-27,13.5,0.6,25.2,15.29,12.3,1
2019-05-28,12.3,2.3,17.8,21.02,12.4,1
2019-05-29,12.4,1.9,26.9,12.69,17.6,0
2019-05-30,17.6,0.1,26.6,14.8,15.9,0
2019-05-31,15.9,0.0,19.2,17.02,17.8,0
2019-06-01,17.8,0.0,15.3,26.88,20.1,0
2019-06-02,20.1,0.0,29.0,23.47,15.3,0
2019-06-03,15.3,0.2,22.2,19.43,14.4,1
2019-06-04,14.4,3.3,22.5,12.7,14.2,0
2019-06-05,14.2,0.2,19.6,15.24,13.6,0
2019-06-06,13.6,0.1,23.0,25.27,13.4,1
2019-06-07,13.4,7.1,25.8,10.61,13.6,1
2019-06-08,13.6,3.6,35.1,18.69,13.7,0
2019-06-09,13.7,0.0,10.8,21.65,11.6,1
2019-06-10,11.6,31.4,21.8,6.29,13.5,1
2019-06-11,13.5,2.5,19.3,18.33,12.9,1
2019-06-12,12.9,7.6,14.1,8.18,12.6,1
2019-06-13,12.6,6.9,29.8,9.21,14.2,1
2019-06-14,14.2,1.9,30.2,19.72,14.5,1
2019-06-15,14.5,1.1,27.1,19.26,14.5,1
2019-06-16,14.5,2.2,31.1,16.64,15.7,0
2019-06-17,15.7,0.0,22.6,22.86,14.6,1
2019-06-18,14.6,3.6,10.6,12.74,16.1,1
2019-06-19,16.1,2.6,12.5,13.93,15.4,0
2019-06-20,15.4,0.4,21.1,19.35,15.1,0
2019-06-21,15.1,0.0,15.5,20.93,15.6,0
2019-06-22,15.6,0.0,19.3,23.33,17.6,0
2019-06-23,17.6,0.0,22.4,16.72,20.4,0
2019-06-24,20.4,0.3,14.6,14.6,20.3,1
2019-06-25,20.3,15.3,11.5,17.61,17.7,0
2019-06-26,17.7,0.0,25.8,15.91,16.2,0
2019-06-27,16.2,0.0,25.9,28.35,16.6,0
2019-06-28,16.6,0.0,26.9,26.72,22.1,0
2019-06-29,22.1,0.0,16.1,29.29,19.3,0
2019-06-30,19.3,0.0,21.1,23.83,17.2,0
2019-07-01,17.2,0.0,22.0,23.19,16.1,0
2019-07-02,16.1,0.0,14.3,19.13,16.6,0
2019-07-03,16.6,0.0,15.6,18.78,17.5,0
2019-07-04,17.5,0.0,8.9,28.58,19.9,0
2019-07-05,19.9,0.0,11.9,26.09,18.4,0
2019-07-06,18.4,0.7,16.2,18.21,16.4,1
2019-07-07,16.4,3.6,14.6,12.21,16.1,0
2019-07-08,16.1,0.0,16.6,16.43,17.6,0
2019-07-09,17.6,0.0,16.3,11.8,19.7,1
2019-07-10,19.7,1.3,17.6,18.45,19.6,0
2019-07-11,19.6,0.0,15.9,17.98,19.4,0
2019-07-12,19.4,0.1,24.7,20.04,18.3,0
2019-07-13,18.3,0.6,12.2,17.99,16.8,0
2019-07-14,16.8,0.5,18.5,14.21,15.6,0
2019-07-15,15.6,0.0,12.4,17.82,18.2,0
2019-07-16,18.2,0.0,17.7,25.13,19.3,0
2019-07-17,19.3,0.0,19.9,21.07,18.3,1
2019-07-18,18.3,4.8,20.1,12.65,16.5,1
2019-07-19,16.5,8.9,31.2,9.35,19.2,1
2019-07-20,19.2,16.8,27.4,21.32,18.1,0
2019-07-21,18.1,0.0,19.9,15.91,20.5,0
2019-07-22,20.5,0.0,25.1,17.14,22.8,0
2019-07-23,22.8,0.0,16.6,26.05,25.0,0
2019-07-24,25.0,0.0,19.3,25.96,27.3,0
2019-07-25,27.3,0.0,16.5,24.65,22.4,1
2019-07-26,22.4,3.0,18.3,17.74,17.8,1
2019-07-27,17.8,22.4,17.3,5.54,17.9,0
2019-07-28,17.9,0.0,22.8,11.68,18.7,0
2019-07-29,18.7,0.0,18.7,23.13,18.4,1
2019-07-30,18.4,6.8,39.2,17.0,18.3,0
2019-07-31,18.3,0.7,28.7,18.54,18.5,0
2019-08-01,18.5,0.7,12.9,17.91,18.9,0
2019-08-02,18.9,0.3,13.3,16.41,18.8,0
2019-08-03,18.8,0.3,8.5,16.86,19.3,0
2019-08-04,19.3,0.5,19.5,11.03,19.4,0
2019-08-05,19.4,0.8,26.9,18.62,18.5,0
2019-08-06,18.5,0.6,28.8,19.95,18.0,1
2019-08-07,18.0,1.2,25.3,17.72,18.4,1
2019-08-08,18.4,1.2,17.5,19.55,20.3,1
2019-08-09,20.3,7.5,36.4,18.04,18.4,1
2019-08-10,18.4,1.5,48.1,16.83,17.7,0
2019-08-11,17.7,0.4,28.8,18.51,15.0,1
2019-08-12,15.0,11.9,11.1,12.75,15.3,0
2019-08-13,15.3,0.0,17.1,18.96,15.4,1
2019-08-14,15.4,7.4,30.7,6.84,17.8,0
2019-08-15,17.8,0.0,28.2,17.45,15.6,1
2019-08-16,15.6,7.1,30.8,6.05,18.4,0
2019-08-17,18.4,0.7,26.8,15.5,16.8,1
2019-08-18,16.8,1.5,25.9,15.09,16.0,0
2019-08-19,16.0,0.9,25.1,17.85,15.1,0
2019-08-20,15.1,0.0,19.8,17.72,15.8,0
2019-08-21,15.8,0.0,15.8,17.05,17.3,0
2019-08-22,17.3,0.0,20.0,19.4,18.9,0
2019-08-23,18.9,0.0,8.8,20.61,19.6,0
2019-08-24,19.6,0.0,11.4,21.11,22.4,0
2019-08-25,22.4,0.0,10.2,20.97,22.5,0
2019-08-26,22.5,0.0,12.7,21.2,23.2,0
2019-08-27,23.2,0.1,15.8,20.12,20.5,1
2019-08-28,20.5,2.2,23.2,16.65,17.7,0
2019-08-29,17.7,0.1,21.5,17.99,17.7,0
2019-08-30,17.7,0.0,23.5,17.77,17.1,0
2019-08-31,17.1,0.3,27.0,14.9,15.2,0
2019-09-01,15.2,0.0,20.0,15.58,15.1,0
2019-09-02,15.1,0.0,20.8,14.23,17.2,0
2019-09-03,17.2,0.0,22.4,13.17,17.0,1
2019-09-04,17.0,7.0,28.2,13.94,14.4,0
2019-09-05,14.4,0.0,21.7,13.94,13.7,1
2019-09-06,13.7,1.4,32.8,9.15,13.7,0
2019-09-07,13.7,0.4,20.6,12.84,12.5,0
2019-09-08,12.5,0.0,15.7,17.28,12.8,1
2019-09-09,12.8,5.5,17.0,4.11,14.0,0
2019-09-10,14.0,0.2,12.8,11.96,16.8,0
2019-09-11,16.8,0.5,34.4,7.14,18.2,0
2019-09-12,18.2,0.1,26.8,12.99,16.8,0
2019-09-13,16.8,0.2,16.7,18.09,15.1,0
2019-09-14,15.1,0.0,9.2,17.8,17.2,0
2019-09-15,17.2,0.0,12.7,16.79,16.6,0
2019-09-16,16.6,0.7,12.6,3.4,14.3,0
2019-09-17,14.3,0.0,14.9,16.88,12.6,0
2019-09-18,12.6,0.0,11.0,16.64,14.1,0
2019-09-19,14.1,0.0,14.1,15.89,14.4,0
2019-09-20,14.4,0.0,24.5,16.38,17.4,0
2019-09-21,17.4,0.0,18.3,16.12,18.1,1
2019-09-22,18.1,4.0,21.3,6.33,15.7,1
2019-09-23,15.7,2.6,26.3,9.77,16.8,1
2019-09-24,16.8,17.8,26.8,6.95,16.1,1
2019-09-25,16.1,10.9,24.0,8.06,16.7,1
2019-09-26,16.7,3.4,27.9,7.97,14.8,1
2019-09-27,14.8,4.5,31.0,9.23,15.0,1
2019-09-28,15.0,5.3,33.0,8.19,16.2,1
2019-09-29,16.2,13.9,37.7,7.86,13.8,1
2019-09-30,13.8,9.1,27.2,4.62,15.4,1
2019-10-01,15.4,8.6,30.4,8.08,9.7,0
2019-10-02,9.7,0.0,23.3,12.12,8.9,1
2019-10-03,8.9,3.2,20.0,5.55,12.8,1
2019-10-04,12.8,3.7,26.4,5.51,12.2,0
2019-10-05,12.2,0.1,13.6,5.31,13.6,1
2019-10-06,13.6,13.0,28.4,9.94,12.4,1
2019-10-07,12.4,2.6,23.2,4.3,13.6,0
2019-10-08,13.6,1.0,28.0,8.79,11.6,0
2019-10-09,11.6,0.1,26.7,9.03,12.3,0
2019-10-10,12.3,0.0,29.5,8.83,15.2,1
2019-10-11,15.2,12.0,38.3,4.3,11.6,1
2019-10-12,11.6,12.2,11.8,1.65,13.2,1
2019-10-13,13.2,7.2,32.7,3.55,12.6,1
2019-10-14,12.6,11.1,27.4,2.61,12.1,0
2019-10-15,12.1,0.3,23.2,7.08,12.6,1
2019-10-16,12.6,3.9,21.5,6.13,10.8,0
2019-10-17,10.8,0.4,20.8,5.62,11.6,1
2019-10-18,11.6,6.2,33.3,7.97,10.9,0
2019-10-19,10.9,0.2,22.0,8.61,8.4,0
2019-10-20,8.4,0.0,19.4,6.28,10.4,1
2019-10-21,10.4,7.2,20.5,2.09,8.6,0
2019-10-22,8.6,0.0,10.4,7.67,9.4,1
2019-10-23,9.4,1.4,13.7,3.18,11.1,1
2019-10-24,11.1,10.3,18.6,1.74,12.6,0
2019-10-25,12.6,0.7,39.6,2.42,14.3,1
2019-10-26,14.3,6.0,38.5,1.9,6.9,0
2019-10-27,6.9,0.0,10.9,8.52,6.4,0
2019-10-28,6.4,0.0,16.6,6.89,8.2,0
2019-10-29,8.2,0.0,20.7,4.99,8.8,0
2019-10-30,8.8,0.0,24.9,7.14,8.0,0
2019-10-31,8.0,0.0,17.7,5.73,12.8,1
2019-11-01,12.8,6.7,23.4,1.94,11.6,1
2019-11-02,11.6,6.5,47.2,3.19,8.7,0
2019-11-03,8.7,0.4,19.4,4.23,8.7,1
2019-11-04,8.7,4.5,15.3,5.42,8.5,0
2019-11-05,8.5,0.7,21.6,3.35,6.3,0
2019-11-06,6.3,0.3,17.1,4.38,7.1,1
2019-11-07,7.1,12.8,24.3,5.38,4.0,1
2019-11-08,4.0,1.7,19.6,3.75,4.9,1
2019-11-09,4.9,4.9,21.0,4.18,7.1,1
2019-11-10,7.1,1.5,17.5,4.76,6.8,1
2019-11-11,6.8,4.6,30.1,4.78,5.4,1
2019-11-12,5.4,2.3,27.9,4.41,5.5,1
2019-11-13,5.5,1.2,20.3,5.34,5.3,1
2019-11-14,5.3,18.2,21.6,3.82,5.5,1
2019-11-15,5.5,7.6,25.2,1.94,5.6,0
2019-11-16,5.6,0.3,18.4,3.52,4.4,0
2019-11-17,4.4,0.0,8.0,3.82,5.0,0
2019-11-18,5.0,0.0,20.7,4.78,2.4,0
2019-11-19,2.4,0.0,11.8,2.66,4.8,0
2019-11-20,4.8,0.0,19.4,4.02,4.9,0
2019-11-21,4.9,0.4,18.6,1.91,7.8,1
2019-11-22,7.8,2.1,22.8,2.41,8.6,1
2019-11-23,8.6,2.4,20.0,1.27,9.2,0
2019-11-24,9.2,0.0,17.1,2.02,10.2,1
2019-11-25,10.2,1.6,18.1,1.12,10.9,1
2019-11-26,10.9,4.0,28.0,1.37,9.7,1
2019-11-27,9.7,13.0,17.4,2.16,8.0,1
2019-11-28,8.0,2.3,18.7,1.31,4.5,0
2019-11-29,4.5,0.5,13.8,4.1,2.8,0
2019-11-30,2.8,0.0,14.8,3.68,4.1,0
2019-12-01,4.1,0.0,22.4,3.18,0.9,0
2019-12-02,0.9,0.0,12.0,4.34,3.6,0
2019-12-03,3.6,0.0,11.6,3.36,3.4,0
2019-12-04,3.4,0.0,12.1,3.42,3.5,0
2019-12-05,3.5,0.5,28.3,2.4,10.4,1
2019-12-06,10.4,5.5,32.7,1.24,7.3,0
2019-12-07,7.3,0.0,24.9,3.84,9.1,1
2019-12-08,9.1,3.6,36.5,3.46,5.7,1
2019-12-09,5.7,1.3,29.1,3.83,6.5,1
2019-12-10,6.5,4.8,42.2,0.98,4.9,0
2019-12-11,4.9,0.1,23.0,3.32,4.8,1
2019-12-12,4.8,7.3,28.6,0.73,6.4,1
2019-12-13,6.4,7.2,33.8,2.83,5.7,1
2019-12-14,5.7,7.8,35.0,2.96,7.0,1
2019-12-15,7.0,3.5,30.3,3.56,7.1,1
2019-12-16,7.1,2.2,25.1,2.02,6.3,1
2019-12-17,6.3,8.6,10.2,1.03,6.5,1
2019-12-18,6.5,5.6,25.5,2.92,11.2,1
2019-12-19,11.2,11.6,32.0,1.8,8.3,1
2019-12-20,8.3,14.7,28.4,1.6,8.1,1
2019-12-21,8.1,5.2,23.4,2.99,7.5,1
2019-12-22,7.5,4.3,25.3,2.72,6.7,0
2019-12-23,6.7,0.0,22.1,3.74,8.9,1
2019-12-24,8.9,1.7,28.1,3.14,4.3,0
2019-12-25,4.3,0.0,18.4,3.86,6.4,1
2019-12-26,6.4,7.1,31.6,0.58,6.6,0
2019-12-27,6.6,0.0,18.1,1.71,7.8,0
2019-12-28,7.8,0.0,13.7,1.77,6.1,0
2019-12-29,6.1,0.0,15.9,3.47,5.5,0
2019-12-30,5.5,0.0,16.6,3.77,5.8,0
2019-12-31,5.8,0.0,17.0,1.49,5.0,0
2020-01-01,5.0,0.0,10.2,1.57,8.2,0
2020-01-02,8.2,0.0,26.6,1.71,7.9,1
2020-01-03,7.9,3.1,27.6,2.12,4.4,0
2020-01-04,4.4,0.0,20.2,3.69,5.8,0
2020-01-05,5.8,0.0,17.4,2.04,7.2,1
2020-01-06,7.2,1.3,26.9,3.22,8.6,0
2020-01-07,8.6,0.1,29.2,2.58,10.9,1
2020-01-08,10.9,2.9,27.5,2.07,10.8,1
2020-01-09,10.8,7.1,33.5,3.45,5.5,0
2020-01-10,5.5,0.1,18.7,4.17,8.6,0
2020-01-11,8.6,0.0,33.1,2.28,9.1,0
2020-01-12,9.1,1.0,32.0,4.13,8.0,1
2020-01-13,8.0,4.4,43.4,2.16,10.1,1
2020-01-14,10.1,5.2,46.1,2.28,8.5,1
2020-01-15,8.5,13.1,48.3,2.11,9.1,1
2020-01-16,9.1,5.7,35.0,2.85,7.6,1
2020-01-17,7.6,3.2,32.8,4.3,2.8,0
2020-01-18,2.8,0.0,13.9,5.23,1.0,0
2020-01-19,1.0,0.0,12.3,5.3,1.0,0
2020-01-20,1.0,0.0,11.4,5.06,0.1,0
2020-01-21,0.1,0.0,10.9,4.15,5.0,0
2020-01-22,5.0,0.0,6.9,1.61,6.1,0
2020-01-23,6.1,0.0,8.0,2.37,5.9,0
2020-01-24,5.9,0.2,7.4,1.44,5.7,0
2020-01-25,5.7,0.0,11.5,2.45,8.1,1
2020-01-26,8.1,2.9,29.8,3.27,6.8,1
2020-01-27,6.8,6.9,21.8,2.6,4.3,1
2020-01-28,4.3,1.5,32.4,5.28,4.9,0
2020-01-29,4.9,0.0,25.0,5.91,9.2,0
2020-01-30,9.2,0.6,28.1,1.8,10.4,0
2020-01-31,10.4,0.1,33.1,1.85,9.7,0
2020-02-01,9.7,0.0,35.0,5.61,9.8,1
2020-02-02,9.8,6.7,32.9,3.81,9.0,0
2020-02-03,9.0,0.3,29.4,4.35,6.1,0
2020-02-04,6.1,0.1,28.8,3.61,4.0,0
2020-02-05,4.0,0.0,11.0,6.18,2.8,0
2020-02-06,2.8,0.0,10.6,6.25,4.5,0
2020-02-07,4.5,0.0,22.3,7.26,8.8,0
2020-02-08,8.8,1.0,28.3,4.72,10.1,1
2020-02-09,10.1,18.8,53.0,1.18,6.9,1
2020-02-10,6.9,2.4,45.0,5.23,4.8,0
2020-02-11,4.8,0.3,39.2,7.43,4.7,0
2020-02-12,4.7,0.3,29.9,7.96,6.9,1
2020-02-13,6.9,12.9,36.7,5.04,6.4,0
2020-02-14,6.4,0.1,30.3,6.77,11.2,1
2020-02-15,11.2,7.0,49.6,1.67,10.1,1
2020-02-16,10.1,15.7,49.8,1.24,7.3,0
2020-02-17,7.3,1.0,35.4,6.56,6.6,1
2020-02-18,6.6,2.2,37.9,6.77,5.4,1
2020-02-19,5.4,1.6,25.7,4.22,7.7,1
2020-02-20,7.7,3.9,40.6,2.42,7.1,0
2020-02-21,7.1,0.0,34.1,5.75,10.6,0
2020-02-22,10.6,0.0,38.5,5.55,10.3,1
2020-02-23,10.3,1.2,43.0,5.45,9.1,1
2020-02-24,9.1,4.3,37.2,1.92,5.6,1
2020-02-25,5.6,2.7,26.5,6.25,3.6,0
2020-02-26,3.6,0.8,31.1,8.38,3.5,1
2020-02-27,3.5,7.8,31.3,6.35,5.4,1
2020-02-28,5.4,6.0,33.3,1.67,7.5,1
2020-02-29,7.5,5.6,40.2,7.11,6.1,0
2020-03-01,6.1,0.0,30.8,11.4,5.3,1
2020-03-02,5.3,4.2,22.0,7.79,4.5,0
2020-03-03,4.5,0.2,23.5,9.19,4.0,1
2020-03-04,4.0,5.1,16.1,4.5,5.4,1
2020-03-05,5.4,15.3,30.1,1.6,4.7,0
2020-03-06,4.7,0.1,20.5,10.25,6.8,0
2020-03-07,6.8,0.0,29.7,5.3,9.4,1
2020-03-08,9.4,3.3,38.0,9.57,7.2,1
2020-03-09,7.2,3.8,32.2,7.4,12.3,1
2020-03-10,12.3,3.3,36.1,4.14,10.9,0
2020-03-11,10.9,0.2,35.3,9.98,7.4,1
2020-03-12,7.4,1.6,39.6,12.84,7.0,0
2020-03-13,7.0,0.1,28.2,9.19,8.8,1
2020-03-14,8.8,3.5,24.9,8.2,9.1,1
2020-03-15,9.1,1.7,35.6,3.93,6.3,0
2020-03-16,6.3,0.0,12.2,11.93,8.4,0
2020-03-17,8.4,0.0,24.2,9.44,11.0,0
2020-03-18,11.0,0.6,25.1,5.82,7.6,1
2020-03-19,7.6,1.5,17.1,2.91,6.7,0
2020-03-20,6.7,0.0,29.3,6.46,6.4,0
2020-03-21,6.4,0.0,31.2,16.16,5.9,0
2020-03-22,5.9,0.0,27.2,17.17,5.4,0
2020-03-23,5.4,0.0,18.3,17.9,5.9,0
2020-03-24,5.9,0.0,14.4,17.88,5.6,0
2020-03-25,5.6,0.0,16.8,18.18,5.4,0
2020-03-26,5.4,0.0,22.4,17.89,6.7,0
2020-03-27,6.7,0.0,26.3,17.65,6.7,0
2020-03-28,6.7,0.0,36.5,12.15,4.7,0
2020-03-29,4.7,0.3,40.9,14.75,5.3,0
2020-03-30,5.3,0.6,24.9,8.88,5.8,0
2020-03-31,5.8,0.0,22.7,10.61,4.2,0
2020-04-01,4.2,0.0,11.5,11.46,8.0,0
2020-04-02,8.0,0.0,20.8,9.09,8.5,0
2020-04-03,8.5,0.3,10.6,8.46,8.2,0
2020-04-04,8.2,0.0,16.0,17.86,12.5,0
2020-04-05,12.5,0.0,22.2,20.33,12.8,0
2020-04-06,12.8,0.1,19.3,11.17,11.2,0
2020-04-07,11.2,0.0,14.3,18.67,13.6,0
2020-04-08,13.6,0.0,13.8,18.17,13.4,0
2020-04-09,13.4,0.0,21.0,19.39,13.4,0
2020-04-10,13.4,0.0,19.9,20.55,15.1,0
2020-04-11,15.1,0.0,13.3,17.38,15.6,0
2020-04-12,15.6,0.3,21.5,19.2,8.6,0
2020-04-13,8.6,0.0,33.6,18.14,7.2,0
2020-04-14,7.2,0.0,14.8,21.53,8.6,0
2020-04-15,8.6,0.0,16.2,21.92,11.5,0
2020-04-16,11.5,0.0,15.3,17.83,10.1,1
2020-04-17,10.1,5.4,25.6,12.27,9.8,1
2020-04-18,9.8,3.2,19.6,11.3,10.6,0
2020-04-19,10.6,0.0,24.2,22.22,11.1,0
2020-04-20,11.1,0.0,31.2,23.55,12.6,0
2020-04-21,12.6,0.0,29.8,23.59,13.1,0
2020-04-22,13.1,0.0,22.8,23.95,13.8,0
2020-04-23,13.8,0.0,14.7,23.98,13.0,0
2020-04-24,13.0,0.0,17.8,21.26,10.2,0
2020-04-25,10.2,0.0,13.2,22.44,11.3,0
2020-04-26,11.3,0.0,11.6,24.27,12.2,0
2020-04-27,12.2,0.2,19.6,14.81,8.9,1
2020-04-28,8.9,13.4,21.4,4.36,10.1,1
2020-04-29,10.1,3.0,27.0,11.19,9.3,1
2020-04-30,9.3,8.5,32.4,12.21,10.4,1
2020-05-01,10.4,2.2,24.6,18.87,10.6,0
2020-05-02,10.6,0.0,16.9,17.46,10.0,0
2020-05-03,10.0,1.0,10.1,5.98,11.7,0
2020-05-04,11.7,0.2,22.0,17.04,9.8,0
2020-05-05,9.8,0.0,29.0,25.16,10.4,0
2020-05-06,10.4,0.0,15.5,25.36,13.2,0
2020-05-07,13.2,0.0,16.1,21.79,16.0,0
2020-05-08,16.0,0.0,8.6,22.89,16.0,0
2020-05-09,16.0,0.0,17.7,25.39,11.8,0
2020-05-10,11.8,1.0,35.6,14.83,8.4,0
2020-05-11,8.4,0.0,37.0,17.87,8.5,0
2020-05-12,8.5,0.0,12.7,21.99,8.8,0
2020-05-13,8.8,0.0,25.8,18.13,8.2,0
2020-05-14,8.2,0.0,20.4,20.6,10.3,0
2020-05-15,10.3,0.0,14.4,22.3,11.1,0
2020-05-16,11.1,0.0,17.8,15.51,13.2,0
2020-05-17,13.2,0.0,19.9,24.22,15.6,0
2020-05-18,15.6,0.0,20.0,26.5,17.3,0
2020-05-19,17.3,0.0,16.2,24.05,18.6,0
2020-05-20,18.6,0.0,15.7,27.44,19.0,0
2020-05-21,19.0,0.1,14.2,25.59,17.8,0
2020-05-22,17.8,0.0,31.5,21.09,14.4,0
2020-05-23,14.4,0.2,37.0,24.46,15.8,0
2020-05-24,15.8,0.0,27.8,15.6,17.3,0
2020-05-25,17.3,0.0,16.2,27.41,18.6,0
2020-05-26,18.6,0.0,13.7,27.3,17.9,0
2020-05-27,17.9,0.0,20.0,18.94,15.4,0
2020-05-28,15.4,0.0,19.8,28.38,15.4,0
2020-05-29,15.4,0.0,19.2,28.85,16.4,0
2020-05-30,16.4,0.0,22.0,28.92,17.4,0
2020-05-31,17.4,0.0,25.5,28.98,17.7,0
2020-06-01,17.7,0.0,17.4,28.47,17.8,0
2020-06-02,17.8,0.0,10.9,26.97,15.0,1
2020-06-03,15.0,1.5,23.1,7.74,12.5,0
2020-06-04,12.5,0.8,22.4,12.03,12.7,1
2020-06-05,12.7,1.2,30.4,22.32,11.1,1
2020-06-06,11.1,1.7,35.2,13.7,12.3,1
2020-06-07,12.3,1.5,17.1,17.16,12.3,0
2020-06-08,12.3,0.0,18.8,15.69,13.6,0
2020-06-09,13.6,0.3,11.4,12.55,12.8,1
2020-06-10,12.8,5.8,15.6,7.51,14.6,1
2020-06-11,14.6,4.0,30.1,17.31,16.0,1
2020-06-12,16.0,1.5,30.7,17.04,17.1,1
2020-06-13,17.1,3.7,23.9,25.18,16.7,1
2020-06-14,16.7,1.8,19.4,22.33,17.0,1
2020-06-15,17.0,1.2,10.9,23.62,16.9,1
2020-06-16,16.9,9.8,12.7,22.98,16.8,1
2020-06-17,16.8,4.7,14.5,16.64,15.7,1
2020-06-18,15.7,23.8,17.4,12.77,15.6,1
2020-06-19,15.6,2.5,26.6,17.11,16.3,0
2020-06-20,16.3,0.4,20.0,20.58,16.8,1
2020-06-21,16.8,1.7,25.7,18.23,15.9,0
2020-06-22,15.9,0.0,21.4,28.0,19.5,0
2020-06-23,19.5,0.0,11.9,28.79,22.3,0
2020-06-24,22.3,0.0,22.7,29.08,23.2,0
2020-06-25,23.2,0.0,20.2,29.21,21.3,1
2020-06-26,21.3,3.1,23.3,24.11,16.6,1
2020-06-27,16.6,5.4,38.9,14.06,15.7,0
2020-06-28,15.7,0.7,33.9,19.78,15.3,0
2020-06-29,15.3,0.1,36.9,14.9,15.7,1
2020-06-30,15.7,2.8,22.5,8.67,17.1,1
2020-07-01,17.1,1.4,25.4,16.38,16.2,1
2020-07-02,16.2,3.2,19.7,20.21,16.1,1
2020-07-03,16.1,1.3,32.2,20.1,18.0,1
2020-07-04,18.0,1.1,33.0,9.64,17.6,0
2020-07-05,17.6,0.2,38.0,21.45,15.5,0
2020-07-06,15.5,0.0,27.7,17.89,15.3,1
2020-07-07,15.3,1.3,24.6,15.47,16.6,1
2020-07-08,16.6,11.3,20.0,5.97,17.4,1
2020-07-09,17.4,6.7,25.0,9.26,15.2,0
2020-07-10,15.2,0.4,21.6,18.95,14.8,0
2020-07-11,14.8,0.0,17.0,19.6,16.2,0
2020-07-12,16.2,0.0,12.0,23.73,17.8,0
2020-07-13,17.8,0.2,19.4,21.91,17.3,1
2020-07-14,17.3,1.7,12.1,12.99,15.9,0
2020-07-15,15.9,0.3,15.3,11.41,18.3,0
2020-07-16,18.3,0.0,16.8,11.72,21.0,0
2020-07-17,21.0,0.0,18.4,22.56,19.0,0
2020-07-18,19.0,0.0,18.9,24.22,16.7,1
2020-07-19,16.7,3.9,14.6,9.19,16.0,0
2020-07-20,16.0,0.0,14.5,26.95,15.7,0
2020-07-21,15.7,0.0,10.1,24.24,17.8,0
2020-07-22,17.8,0.0,18.5,18.89,18.9,0
2020-07-23,18.9,0.0,21.3,24.05,19.2,0
2020-07-24,19.2,0.2,18.3,15.45,18.4,1
2020-07-25,18.4,9.3,30.3,10.16,17.1,0
2020-07-26,17.1,0.0,24.0,16.32,17.7,1
2020-07-27,17.7,3.5,41.9,9.3,16.4,0
2020-07-28,16.4,0.1,24.8,18.8,16.2,0
2020-07-29,16.2,0.0,16.0,22.11,19.3,0
2020-07-30,19.3,0.0,10.2,25.91,24.1,0
